ticker,direction,signal_type,entry_date,exit_date,entry_price,exit_price,exit_reason,atr_at_entry,pnl_pct,bars_held
TATAELXSI.NS,long,BO-L,2017-07-04,2017-09-11,758.0178,825.4264,TP,22.4696,8.6928,69
TATAELXSI.NS,long,PB-L,2017-11-07,2017-11-22,798.3789,867.0703,TP,22.8971,8.4039,15
TATAELXSI.NS,long,BO-L,2017-11-22,2018-01-10,869.8386,947.6636,TP,25.9417,8.7471,49
TATAELXSI.NS,long,BO-L,2018-01-10,2018-02-06,954.5823,906.3002,SL,24.1411,-5.2579,27
TATAELXSI.NS,long,PB-L,2018-02-28,2018-03-19,964.9348,902.6538,SL,31.1405,-6.6544,19
TATAELXSI.NS,long,BO-L,2018-04-12,2018-04-23,980.1888,1060.3889,TP,26.7334,7.9821,11
TATAELXSI.NS,long,PB-L,2018-05-23,2018-06-21,1100.2045,1210.5798,TP,36.7918,9.8323,29
TATAELXSI.NS,long,BO-L,2018-07-11,2018-09-06,1323.8367,1260.4273,SL,31.7047,-4.9898,57
TATAELXSI.NS,long,BO-L,2020-01-13,2020-01-23,835.3374,901.9143,TP,22.1923,7.7701,10
TATAELXSI.NS,long,BO-L,2020-02-04,2020-02-26,965.9277,904.6801,SL,30.6238,-6.5408,22
TATAELXSI.NS,long,BO-L,2020-08-06,2020-08-25,943.9375,1031.6036,TP,29.222,9.0873,19
TATAELXSI.NS,long,BO-L,2020-09-08,2020-10-06,1163.4579,1287.4521,TP,41.3314,10.4574,28
TATAELXSI.NS,long,BO-L,2020-10-06,2020-10-22,1329.2911,1480.1527,TP,50.2872,11.149,16
TATAELXSI.NS,long,PB-L,2020-11-27,2020-12-23,1515.8834,1674.5609,TP,52.8925,10.2677,26
TATAELXSI.NS,long,BO-L,2020-12-23,2021-01-08,1704.7186,1910.9878,TP,68.7564,11.8999,16
TATAELXSI.NS,long,PB-L,2021-03-12,2021-04-09,2603.1294,2907.7,TP,101.5235,11.5002,28
TATAELXSI.NS,long,BO-L,2021-04-09,2021-04-13,2960.2798,2752.8388,SL,103.7205,-7.2075,4
TATAELXSI.NS,long,BO-L,2021-06-08,2021-06-30,3571.5483,3900.7142,TP,109.722,9.0163,22
TATAELXSI.NS,long,BO-L,2021-07-15,2021-07-20,4337.8008,4079.6123,SL,129.0942,-6.1521,5
TATAELXSI.NS,long,PB-L,2021-08-13,2021-08-17,4185.0581,4526.5395,TP,113.8271,7.9595,4
TATAELXSI.NS,long,BO-L,2021-08-17,2021-09-16,4558.3594,4958.3345,TP,133.325,8.5745,30
TATAELXSI.NS,long,BO-L,2021-11-11,2021-11-22,6372.4707,5966.255,SL,203.1079,-6.5745,11
TATAELXSI.NS,long,PB-L,2022-01-10,2022-01-19,5793.5464,6282.9835,TP,163.1457,8.248,9
TATAELXSI.NS,long,BO-L,2022-03-17,2022-03-25,7184.4736,8065.6312,TP,293.7192,12.0647,8
TATAELXSI.NS,long,BO-L,2022-03-25,2022-04-19,8157.437,7525.1389,SL,316.149,-7.9512,25
TATAELXSI.NS,long,BO-L,2022-05-18,2022-06-20,8156.9531,7356.928,SL,400.0125,-10.0079,33
TATAELXSI.NS,long,BO-L,2022-07-22,2022-08-05,8148.5562,8841.2587,TP,230.9009,8.3009,14
TATAELXSI.NS,long,PB-L,2022-08-24,2022-08-29,9581.4492,8930.4514,SL,325.4989,-6.9944,5
TATAELXSI.NS,long,BO-L,2023-07-14,2023-07-21,7570.4766,7298.0451,SL,136.2157,-3.7986,7
TATAELXSI.NS,long,PB-L,2023-09-07,2023-10-03,7245.6533,7061.2085,MeshBreak,122.2492,-2.7456,26
TATAELXSI.NS,long,PB-L,2023-10-10,2023-10-19,7206.8252,7528.7989,TP,107.3246,4.2676,9
TATAELXSI.NS,long,BO-L,2023-10-19,2023-10-23,7544.3301,7291.7829,SL,126.2736,-3.5475,4
TATAELXSI.NS,long,PB-L,2023-10-25,2023-11-07,7388.8223,7849.0095,TP,153.3957,6.0282,13
TATAELXSI.NS,long,BO-L,2023-11-07,2023-12-12,8001.7461,8520.117,TP,172.7903,6.2782,35
TATAELXSI.NS,long,BO-L,2023-12-12,2024-01-18,8717.3467,8343.1966,SL,187.075,-4.492,37
