ticker,direction,signal_type,entry_date,exit_date,entry_price,exit_price,exit_reason,atr_at_entry,pnl_pct,bars_held
HAL.NS,long,BO-L,2019-10-29,2019-12-19,330.7785,310.6358,SL,10.0714,-6.2895,51
HAL.NS,long,BO-L,2020-01-21,2020-01-30,368.0061,343.0111,SL,12.4975,-6.992,9
HAL.NS,long,BO-L,2020-08-05,2020-08-13,431.4371,493.5521,TP,20.705,14.1972,8
HAL.NS,long,BO-L,2021-01-04,2021-01-14,403.2701,438.1299,TP,11.6199,8.4443,10
HAL.NS,long,BO-L,2021-02-05,2021-04-20,460.7664,438.5705,MeshBreak,15.6299,-5.0172,74
HAL.NS,long,PB-L,2021-07-02,2021-08-24,492.1385,534.2139,TP,14.0251,8.3495,53
HAL.NS,long,BO-L,2021-10-14,2021-10-22,665.5658,619.8984,SL,22.8337,-7.0614,8
HAL.NS,long,PB-L,2021-11-11,2021-11-30,643.1152,596.6536,SL,23.2308,-7.4245,19
HAL.NS,long,BO-L,2022-01-19,2022-02-14,667.0967,629.5302,SL,18.7832,-5.8313,26
HAL.NS,long,BO-L,2022-04-01,2022-04-11,723.804,794.7178,TP,23.6379,9.5974,10
HAL.NS,long,BO-L,2022-05-20,2022-07-28,834.395,924.7701,TP,30.125,10.6312,69
HAL.NS,long,PB-L,2022-10-25,2022-11-22,1194.0942,1311.2324,TP,39.0461,9.6098,28
HAL.NS,long,BO-L,2022-11-22,2022-12-22,1311.3177,1231.187,SL,40.0654,-6.3107,30
HAL.NS,long,BO-L,2023-03-08,2023-03-20,1375.751,1293.9892,SL,40.8809,-6.1431,12
HAL.NS,long,BO-L,2023-04-28,2023-05-17,1413.2128,1508.1355,TP,31.6409,6.5168,19
HAL.NS,long,BO-L,2023-05-17,2023-06-06,1516.6315,1618.6666,TP,34.0117,6.5277,20
HAL.NS,long,BO-L,2023-07-11,2023-10-23,1895.8258,1799.0767,SL,48.3745,-5.3033,104
HAL.NS,long,BO-L,2023-11-10,2023-11-24,2000.2268,2140.4762,TP,46.7498,6.8117,14
HAL.NS,long,BO-L,2024-01-03,2024-02-27,2788.2126,3024.5121,TP,78.7665,8.2749,55
HAL.NS,long,BO-L,2024-03-07,2024-03-13,3246.4014,3070.561,SL,87.9202,-5.6165,6
HAL.NS,long,PB-L,2024-03-14,2024-04-02,3098.2861,3421.3942,TP,107.7027,10.2286,19
HAL.NS,long,BO-L,2024-04-02,2024-04-24,3467.2773,3818.7539,TP,117.1588,9.937,22
HAL.NS,long,BO-L,2024-05-14,2024-05-16,3987.614,4346.079,TP,119.4883,8.7895,2
HAL.NS,long,PB-L,2024-06-06,2024-07-08,4566.8633,5486.8213,TP,306.6527,19.9442,32
HAL.NS,long,BO-L,2025-04-29,2025-05-16,4555.9736,5001.9613,TP,148.6626,9.5891,17
HAL.NS,long,PB-L,2025-06-13,2025-07-18,4967.853,4696.7841,SL,135.5345,-5.6565,35
HAL.NS,long,PB-L,2025-09-25,2025-11-24,4735.853,4408.4727,MeshBreak,95.7809,-7.1128,60
