ticker,direction,signal_type,entry_date,exit_date,entry_price,exit_price,exit_reason,atr_at_entry,pnl_pct,bars_held
TATASTEEL.NS,long,PB-L,2016-10-25,2016-11-15,31.2292,29.6041,SL,0.8125,-5.4037,21
TATASTEEL.NS,long,BO-L,2017-01-10,2017-01-18,32.4814,35.0017,TP,0.8401,7.5593,8
TATASTEEL.NS,long,BO-L,2017-01-18,2017-04-24,35.2226,33.8952,MeshBreak,0.8836,-3.9685,96
TATASTEEL.NS,long,BO-L,2017-05-26,2017-07-10,38.4865,41.845,TP,1.1195,8.5262,45
TATASTEEL.NS,long,BO-L,2017-07-26,2017-08-07,43.3058,45.5669,TP,0.7537,5.0213,12
TATASTEEL.NS,long,BO-L,2017-08-07,2017-08-24,45.9313,48.7631,TP,0.9439,5.9652,17
TATASTEEL.NS,long,BO-L,2017-10-09,2018-01-04,53.3716,56.9022,TP,1.1769,6.4151,87
TATASTEEL.NS,long,PB-L,2018-01-25,2018-02-02,58.8752,55.9679,SL,1.4537,-5.1381,8
TATASTEEL.NS,long,PB-L,2020-09-09,2020-09-21,35.933,33.2624,SL,1.3353,-7.6321,12
TATASTEEL.NS,long,BO-L,2020-10-21,2020-11-11,34.7838,38.4116,TP,1.2093,10.2297,21
TATASTEEL.NS,long,PB-L,2021-01-19,2021-01-27,58.6344,54.131,SL,2.2517,-7.8804,8
TATASTEEL.NS,long,PB-L,2021-02-05,2021-03-03,58.9744,66.4256,TP,2.4837,12.4345,26
TATASTEEL.NS,long,BO-L,2021-03-03,2021-03-09,66.9031,61.8296,SL,2.5367,-7.7833,6
TATASTEEL.NS,long,BO-L,2021-04-01,2021-04-27,74.298,83.2601,TP,2.9874,11.8623,26
TATASTEEL.NS,long,BO-L,2021-06-25,2021-07-23,102.5586,112.7008,TP,3.3807,9.6892,28
TATASTEEL.NS,long,BO-L,2021-07-27,2021-07-29,117.1162,126.5036,TP,3.1291,7.8155,2
TATASTEEL.NS,long,BO-L,2021-08-16,2021-08-20,133.7289,125.298,SL,4.2155,-6.5045,4
TATASTEEL.NS,long,PB-L,2021-08-24,2021-09-20,123.6292,113.6847,SL,4.9723,-8.2438,27
TATASTEEL.NS,long,BO-L,2022-02-11,2022-02-22,110.4095,103.4083,SL,3.5006,-6.5411,11
TATASTEEL.NS,long,BO-L,2022-04-06,2022-04-22,120.6455,113.6728,SL,3.4864,-5.9795,16
TATASTEEL.NS,long,BO-L,2023-01-02,2023-02-07,110.6204,104.1721,SL,3.2242,-6.0293,36
TATASTEEL.NS,long,BO-L,2023-07-10,2023-07-31,110.4472,116.0249,TP,1.8592,4.8501,21
TATASTEEL.NS,long,PB-L,2023-08-29,2023-09-01,114.5183,120.4363,TP,1.9727,4.9678,3
TATASTEEL.NS,long,BO-L,2023-09-01,2023-10-23,121.7026,117.1878,SL,2.2574,-3.9097,52
TATASTEEL.NS,long,BO-L,2023-12-01,2023-12-15,124.5285,130.3249,TP,1.9322,4.4548,14
TATASTEEL.NS,long,BO-L,2023-12-29,2024-01-05,133.7244,128.083,SL,2.8207,-4.4186,7
TATASTEEL.NS,long,PB-L,2024-01-16,2024-01-18,131.4733,125.8452,SL,2.814,-4.4808,2
TATASTEEL.NS,long,BO-L,2024-02-06,2024-02-12,138.5618,131.6726,SL,3.4446,-5.172,6
TATASTEEL.NS,long,BO-L,2024-03-07,2024-03-13,150.6315,142.5144,SL,4.0586,-5.5887,6
TATASTEEL.NS,long,PB-L,2024-03-21,2024-04-09,143.7825,158.5956,TP,4.9377,10.1025,19
TATASTEEL.NS,long,BO-L,2024-05-21,2024-05-30,167.0118,158.336,SL,4.3379,-5.3947,9
TATASTEEL.NS,long,PB-L,2024-06-03,2024-06-04,166.916,157.6199,SL,4.6481,-5.7694,1
TATASTEEL.NS,long,PB-L,2024-06-07,2024-07-19,171.3703,158.3888,SL,6.4907,-7.7751,42
TATASTEEL.NS,long,BO-L,2025-05-20,2025-09-03,155.0736,167.3613,TP,4.0959,7.7238,106
TATASTEEL.NS,long,BO-L,2025-09-23,2025-09-26,173.29,167.5096,SL,2.8902,-3.5357,3
TATASTEEL.NS,long,PB-L,2025-10-03,2025-10-29,173.21,183.0148,TP,3.2683,5.4607,26
TATASTEEL.NS,long,BO-L,2025-10-29,2025-11-06,185.19,177.9247,SL,3.6326,-4.1231,8
TATASTEEL.NS,long,BO-L,2025-12-31,2026-01-27,180.08,190.4413,TP,3.4538,5.5537,27
TATASTEEL.NS,long,BO-L,2026-01-28,2026-02-10,193.85,206.5097,TP,4.2199,6.3307,13
TATASTEEL.NS,long,BO-L,2026-02-10,2026-03-09,208.01,195.7499,SL,6.1301,-6.094,27
