ticker,direction,signal_type,entry_date,exit_date,entry_price,exit_price,exit_reason,atr_at_entry,pnl_pct,bars_held
BRITANNIA.NS,long,BO-L,2017-02-01,2017-03-03,1422.951,1364.0268,SL,29.4621,-4.341,30
BRITANNIA.NS,long,BO-L,2017-03-21,2017-04-25,1449.1688,1526.6763,TP,25.8358,5.1484,35
BRITANNIA.NS,long,BO-L,2017-04-26,2017-07-19,1563.1237,1656.8243,TP,31.2336,5.7944,84
BRITANNIA.NS,long,BO-L,2017-07-19,2017-08-07,1674.329,1764.6224,TP,30.0978,5.1928,19
BRITANNIA.NS,long,PB-L,2017-09-25,2017-10-12,1893.9858,1989.9839,TP,31.9993,4.8686,17
BRITANNIA.NS,long,BO-L,2017-11-10,2018-01-02,2155.8462,2059.9274,SL,47.9594,-4.6492,53
BRITANNIA.NS,long,PB-L,2018-02-02,2018-02-06,2091.0115,2004.2997,MeshBreak,44.552,-4.3469,4
BRITANNIA.NS,long,PB-L,2018-02-22,2018-04-13,2148.2585,2292.1471,TP,47.9629,6.4979,50
BRITANNIA.NS,long,PB-L,2018-05-04,2018-05-23,2382.1367,2519.1605,TP,45.6746,5.5521,19
BRITANNIA.NS,long,BO-L,2018-05-23,2018-06-15,2528.6619,2689.6657,TP,53.668,6.1672,23
BRITANNIA.NS,long,BO-L,2018-06-15,2018-07-16,2714.8704,2877.5951,TP,54.2416,5.7938,31
BRITANNIA.NS,long,BO-L,2018-08-17,2018-09-04,2944.5222,2830.2736,SL,57.1243,-4.08,18
BRITANNIA.NS,long,BO-L,2018-11-30,2018-12-06,2815.5476,2676.1837,SL,69.6819,-5.1498,6
BRITANNIA.NS,long,BO-L,2018-12-19,2018-12-27,2868.0432,2733.4415,SL,67.3009,-4.8932,8
BRITANNIA.NS,long,BO-L,2019-01-15,2019-02-12,2828.116,2716.7996,SL,55.6582,-4.1361,28
BRITANNIA.NS,long,PB-L,2019-12-20,2020-01-06,2789.4172,2699.8987,MeshBreak,51.1251,-3.4092,17
BRITANNIA.NS,long,BO-L,2020-01-16,2020-02-24,2814.4321,2725.7328,SL,44.3497,-3.3516,39
BRITANNIA.NS,long,BO-L,2020-05-28,2020-07-07,3001.8855,3322.0328,TP,106.7158,10.4649,40
BRITANNIA.NS,long,PB-L,2020-08-17,2020-09-22,3494.5442,3335.2098,SL,79.6672,-4.7595,36
BRITANNIA.NS,long,BO-L,2020-12-10,2020-12-30,3451.6262,3312.4743,SL,69.576,-4.2315,20
BRITANNIA.NS,long,BO-L,2021-04-07,2021-04-26,3515.1262,3373.4007,SL,70.8627,-4.2319,19
BRITANNIA.NS,long,BO-L,2021-08-17,2021-08-20,3481.0444,3645.742,TP,54.8992,4.5313,3
BRITANNIA.NS,long,BO-L,2022-11-07,2022-12-02,3965.2234,4218.2948,TP,84.3571,6.1823,25
BRITANNIA.NS,long,BO-L,2023-02-02,2023-02-27,4380.7852,4204.7355,SL,88.0248,-4.2187,25
BRITANNIA.NS,long,BO-L,2023-04-28,2023-06-07,4436.8965,4663.1281,TP,75.4106,4.8989,40
BRITANNIA.NS,long,BO-L,2023-11-30,2023-12-22,4728.334,4934.8345,TP,68.8335,4.1673,22
BRITANNIA.NS,long,BO-L,2023-12-22,2024-02-08,5028.8818,4842.206,SL,93.3379,-3.9121,48
BRITANNIA.NS,long,BO-L,2024-05-22,2024-07-09,5132.4585,5484.108,TP,117.2165,6.6515,48
BRITANNIA.NS,long,BO-L,2024-07-10,2024-09-11,5608.103,5924.2387,TP,105.3786,5.4371,63
BRITANNIA.NS,long,BO-L,2024-09-12,2024-10-01,6030.2236,6324.5958,TP,98.1241,4.6816,19
BRITANNIA.NS,long,PB-L,2024-10-08,2024-10-18,6124.1426,5877.2238,SL,123.4594,-4.2319,10
BRITANNIA.NS,long,PB-L,2025-05-09,2025-06-30,5365.6826,5753.3875,TP,129.235,7.0256,52
BRITANNIA.NS,long,PB-L,2025-08-26,2025-09-10,5765.5,6191.0357,TP,141.8452,7.1807,15
BRITANNIA.NS,long,PB50-L,2025-11-11,2025-11-21,5950.5,5813.0,MeshBreak,153.9372,-2.5107,10
BRITANNIA.NS,long,PB-L,2026-01-05,2026-01-21,6026.5,5831.463,SL,97.5185,-3.4363,16
