ticker,direction,signal_type,entry_date,exit_date,entry_price,exit_price,exit_reason,atr_at_entry,pnl_pct,bars_held
SIEMENS.NS,long,PB-L,2019-12-20,2020-01-08,873.8234,835.6189,MeshBreak,22.1738,-4.5721,19
SIEMENS.NS,long,BO-L,2020-01-17,2020-01-28,900.7963,862.9566,SL,18.9198,-4.4007,11
SIEMENS.NS,long,PB50-L,2020-01-29,2020-02-11,866.8745,854.6936,MeshBreak,23.0194,-1.6052,13
SIEMENS.NS,long,BO-L,2020-11-18,2020-12-03,815.4969,875.2436,TP,19.9155,7.1264,15
SIEMENS.NS,long,BO-L,2021-01-01,2021-02-02,915.7615,989.3637,TP,24.534,7.8373,32
SIEMENS.NS,long,BO-L,2021-02-02,2021-05-17,1047.4865,1156.6267,TP,36.3801,10.2193,104
SIEMENS.NS,long,BO-L,2021-06-03,2021-06-17,1232.8418,1163.7062,SL,34.5678,-5.8078,14
SIEMENS.NS,long,BO-L,2021-08-06,2021-08-13,1201.0806,1269.8025,TP,22.9073,5.5217,7
SIEMENS.NS,long,BO-L,2021-10-05,2021-11-09,1294.4349,1384.0574,TP,29.8742,6.7237,35
SIEMENS.NS,long,BO-L,2021-11-09,2021-11-22,1387.0692,1314.9634,SL,36.0529,-5.3984,13
SIEMENS.NS,long,BO-L,2021-12-10,2022-01-07,1408.2916,1316.6289,SL,45.8314,-6.7088,28
SIEMENS.NS,long,BO-L,2022-04-08,2022-04-19,1458.8291,1384.0099,SL,37.4096,-5.3287,11
SIEMENS.NS,long,PB-L,2022-08-05,2022-08-16,1558.4264,1684.4704,TP,42.0147,7.8879,11
SIEMENS.NS,long,BO-L,2022-09-13,2022-09-23,1768.105,1683.7993,SL,42.1529,-4.9681,10
SIEMENS.NS,long,PB-L,2022-10-27,2022-11-29,1668.0154,1609.4847,MeshBreak,40.9241,-3.709,33
SIEMENS.NS,long,BO-L,2022-12-09,2022-12-23,1718.5522,1640.597,SL,38.9776,-4.7361,14
SIEMENS.NS,long,PB-L,2023-01-11,2023-02-08,1703.4926,1816.915,TP,37.8075,6.4582,28
SIEMENS.NS,long,BO-L,2023-02-15,2023-05-02,1881.5286,2026.768,TP,48.4131,7.5192,76
SIEMENS.NS,long,BO-L,2023-05-02,2023-05-08,2039.245,2148.5247,TP,36.4266,5.1588,6
SIEMENS.NS,long,PB-L,2023-06-28,2023-07-21,2193.4368,2106.6185,SL,43.4091,-4.1581,23
SIEMENS.NS,long,BO-L,2023-07-31,2023-08-04,2320.5947,2209.2305,SL,55.6821,-4.999,4
SIEMENS.NS,long,BO-L,2023-08-31,2023-09-21,2285.1128,2186.1526,SL,49.4801,-4.5306,21
SIEMENS.NS,long,BO-L,2024-01-09,2024-02-22,2443.179,2622.7068,TP,59.8426,7.1481,44
SIEMENS.NS,long,BO-L,2024-03-26,2024-04-02,2982.4004,3251.9931,TP,89.8642,8.8395,7
SIEMENS.NS,long,BO-L,2024-04-30,2024-05-08,3417.0396,3670.8023,TP,84.5876,7.2264,8
SIEMENS.NS,long,BO-L,2024-06-13,2024-07-23,4326.5615,3991.5282,SL,167.5167,-7.9436,40
SIEMENS.NS,long,BO-L,2024-10-01,2024-10-07,4393.8882,4192.517,SL,100.6856,-4.783,6
SIEMENS.NS,long,PB-L,2024-10-08,2024-10-23,4312.2598,4069.6173,SL,121.3212,-5.8268,15
SIEMENS.NS,long,BO-L,2024-12-03,2024-12-20,4522.1655,4251.0198,SL,135.5728,-6.1959,17
