ticker,direction,signal_type,entry_date,exit_date,entry_price,exit_price,exit_reason,atr_at_entry,pnl_pct,bars_held
DRREDDY.NS,long,BO-L,2016-10-27,2016-11-04,625.2493,602.0767,SL,11.5863,-3.9061,8
DRREDDY.NS,long,BO-L,2018-09-03,2018-10-04,495.6132,468.8752,SL,13.369,-5.5949,31
DRREDDY.NS,long,PB-L,2018-10-15,2019-04-24,490.5394,542.1584,TP,17.2063,10.3229,191
DRREDDY.NS,long,BO-L,2019-04-24,2019-05-17,546.4473,525.7093,SL,10.369,-3.9951,23
DRREDDY.NS,long,BO-L,2019-09-20,2019-09-30,546.4774,521.5108,SL,12.4833,-4.7686,10
DRREDDY.NS,long,BO-L,2019-10-22,2020-01-17,541.2684,577.9763,TP,12.236,6.5818,87
DRREDDY.NS,long,BO-L,2020-01-17,2020-02-04,584.3272,614.3103,TP,9.9944,4.9312,18
DRREDDY.NS,long,BO-L,2020-02-13,2020-02-24,640.2208,611.6892,SL,14.2658,-4.6565,11
DRREDDY.NS,long,BO-L,2020-04-07,2020-07-16,690.0196,803.2079,TP,37.7294,16.2036,100
DRREDDY.NS,long,BO-L,2020-07-16,2020-07-30,804.7341,860.3562,TP,18.5407,6.7119,14
DRREDDY.NS,long,BO-L,2020-07-30,2020-08-31,875.3688,828.3702,SL,23.4993,-5.569,32
DRREDDY.NS,long,BO-L,2020-09-16,2020-09-18,896.9399,970.313,TP,24.4577,7.9804,2
DRREDDY.NS,long,PB-L,2020-12-07,2021-01-11,974.6971,1049.7205,TP,25.0078,7.4971,35
DRREDDY.NS,long,BO-L,2021-04-20,2021-07-28,999.4371,938.071,SL,30.6831,-6.3401,99
DRREDDY.NS,long,PB-L,2023-02-24,2023-02-28,880.4198,852.1064,SL,14.1567,-3.4159,4
DRREDDY.NS,long,BO-L,2023-03-31,2023-04-12,906.228,948.2593,TP,14.0105,4.4381,12
DRREDDY.NS,long,BO-L,2023-06-15,2023-06-26,941.6518,982.8932,TP,13.7471,4.1797,11
DRREDDY.NS,long,BO-L,2023-07-20,2023-07-31,1054.8834,1112.5397,TP,19.2187,5.2656,11
DRREDDY.NS,long,PB-L,2023-10-18,2023-10-26,1121.6915,1081.2897,SL,20.2009,-3.8019,8
DRREDDY.NS,long,BO-L,2023-11-30,2023-12-11,1143.5625,1105.2216,SL,19.1704,-3.5528,11
DRREDDY.NS,long,BO-L,2023-12-28,2024-02-12,1157.4714,1226.282,TP,22.9369,5.7449,46
DRREDDY.NS,long,BO-L,2024-02-12,2024-03-27,1251.3071,1198.6424,SL,26.3324,-4.4088,44
DRREDDY.NS,long,PB-L,2024-05-02,2024-05-09,1242.2189,1190.929,SL,25.645,-4.3289,7
DRREDDY.NS,long,BO-L,2024-08-21,2024-09-04,1403.5883,1352.4805,SL,25.5539,-3.8412,14
DRREDDY.NS,long,PB-L,2024-09-27,2024-10-10,1341.4722,1308.3224,MeshBreak,21.673,-2.6711,13
DRREDDY.NS,long,PB-L,2025-07-29,2025-08-01,1299.8,1253.1163,SL,23.3419,-3.7916,3
DRREDDY.NS,long,BO-L,2026-02-23,2026-03-23,1307.4,1256.6576,SL,25.3712,-4.0812,28
