ticker,direction,signal_type,entry_date,exit_date,entry_price,exit_price,exit_reason,atr_at_entry,pnl_pct,bars_held
CIPLA.NS,long,PB-L,2017-01-12,2017-04-18,550.9568,541.1361,MeshBreak,12.5932,-1.9825,96
CIPLA.NS,long,PB-L,2017-10-26,2017-12-13,576.7307,545.472,SL,15.6293,-5.62,48
CIPLA.NS,long,BO-L,2018-07-03,2018-10-24,603.9874,588.8177,MeshBreak,16.4872,-2.7116,113
CIPLA.NS,long,BO-L,2020-05-22,2020-07-31,615.8216,688.7903,TP,24.3229,11.649,70
CIPLA.NS,long,BO-L,2020-07-31,2020-08-10,693.6482,753.9086,TP,20.0868,8.4875,10
CIPLA.NS,long,PB-L,2020-09-16,2020-11-23,724.9039,718.8358,MeshBreak,21.6926,-1.0371,68
CIPLA.NS,long,BO-L,2020-12-23,2021-03-08,794.3025,779.4692,MeshBreak,21.7079,-2.0675,75
CIPLA.NS,long,BO-L,2021-04-09,2021-06-02,850.5533,916.2837,TP,21.9101,7.5279,54
CIPLA.NS,long,PB-L,2021-06-18,2021-07-27,925.5385,888.7041,SL,18.4172,-4.1798,39
CIPLA.NS,long,BO-L,2022-02-09,2022-02-15,937.7631,898.6582,SL,19.5524,-4.37,6
CIPLA.NS,long,PB-L,2022-07-29,2022-08-04,946.625,1010.047,TP,21.1407,6.4998,6
CIPLA.NS,long,BO-L,2022-08-04,2022-09-29,1011.6123,1082.1995,TP,23.5291,6.7777,56
CIPLA.NS,long,BO-L,2022-10-03,2022-12-29,1100.467,1058.424,MeshBreak,26.9911,-4.0205,87
CIPLA.NS,long,PB-L,2023-09-15,2023-09-22,1212.1635,1164.0852,SL,24.0391,-4.1663,7
CIPLA.NS,long,PB-L,2023-10-19,2023-10-25,1200.1941,1151.2287,SL,24.4827,-4.2798,6
CIPLA.NS,long,BO-L,2023-11-22,2023-11-23,1247.4835,1205.7946,SL,20.8445,-3.5418,1
CIPLA.NS,long,BO-L,2024-01-10,2024-01-23,1304.0936,1378.2914,TP,24.7326,5.4896,13
CIPLA.NS,long,BO-L,2024-02-05,2024-04-18,1406.8162,1336.7881,SL,35.014,-5.1778,73
CIPLA.NS,long,BO-L,2024-08-30,2024-10-15,1637.4087,1576.0652,SL,30.6717,-3.9464,46
CIPLA.NS,long,BO-L,2025-04-24,2025-05-20,1535.2993,1460.4811,SL,37.4091,-5.0732,26
CIPLA.NS,long,BO-L,2025-07-25,2025-10-03,1532.5,1517.7,MeshBreak,25.3482,-1.1657,70
CIPLA.NS,long,BO-L,2025-10-20,2025-10-28,1639.1,1580.5446,SL,29.2777,-3.7724,8
