Date,Open,High,Low,Close,Volume
2016-01-01,1294.0494106327658,1311.937466889962,1294.0494106327658,1304.533203125,129486
2016-01-04,1301.7373422789688,1312.4176827008907,1289.5062531568844,1298.5048828125,253614
2016-01-05,1300.4706524580374,1307.2195716820672,1288.7637310102646,1295.9276123046875,228500
2016-01-06,1289.9433333390268,1313.0950423356296,1289.9433333390268,1311.2166748046875,267276
2016-01-07,1306.1057427047604,1308.2243849795118,1271.6184568814003,1287.125732421875,298800
2016-01-08,1287.3221821728305,1296.4954993854635,1258.884856155013,1267.796142578125,333412
2016-01-11,1262.4672726072195,1279.4597129923907,1241.0846154390895,1275.2225341796875,264812
2016-01-12,1275.5280864799506,1304.9700277352447,1267.2284174240879,1282.7794189453125,357368
2016-01-13,1284.3518514701425,1293.634375549113,1252.1797577327459,1269.06298828125,509212
2016-01-14,1262.4012697128965,1273.3437476039658,1241.0624513439461,1265.7430419921875,279524
2016-01-15,1271.1159943321309,1281.6435109560366,1245.1686530266472,1248.9471435546875,266612
2016-01-18,1244.9503225529058,1253.6868160445053,1199.345869185417,1207.9512939453125,422410
2016-01-19,1201.2678161018111,1205.7015437462196,1189.4954128333425,1193.841796875,296504
2016-01-20,1188.0975331472662,1188.1630141842454,1137.9281808639555,1170.5589599609375,547548
2016-01-21,1186.8522928688512,1192.1160499836255,1138.0808749096084,1144.3492431640625,509584
2016-01-22,1157.5854622880697,1161.9537093155718,1136.7925637784972,1142.689697265625,544196
2016-01-25,1150.0282408596445,1157.1485040219507,1130.8298187190733,1136.8798828125,497200
2016-01-27,1140.9859678911737,1159.76942754635,1136.1371716936228,1157.432373046875,912516
2016-01-28,1166.3220682278989,1178.531298511663,1154.7680750611169,1166.4312744140625,700714
2016-01-29,1172.8743886044892,1178.116285313336,1169.3797907985913,1174.8182373046875,389020
2016-02-01,1183.7951174141615,1229.661717904378,1179.0992511734964,1223.3277587890625,696656
2016-02-02,1224.5506363816828,1256.0893566807122,1210.4849031343758,1219.98583984375,642304
2016-02-03,1214.3724932972584,1247.0469975397646,1191.0242377320762,1235.3619384765625,500410
2016-02-04,1244.076726295055,1257.9240477408484,1229.661511418743,1247.702392578125,762508
2016-02-05,1247.6368869584721,1254.5387388947229,1229.6615923086108,1250.4107666015625,518808
2016-02-08,1251.7210583260933,1290.096147215408,1242.2638471328023,1247.1343994140625,388862
2016-02-09,1241.455862225777,1262.423448920653,1205.636234955364,1215.7269287109375,498770
2016-02-10,1240.5821812144104,1253.6869225652667,1174.0537562938975,1189.036865234375,687422
2016-02-11,1179.4266198925116,1192.422153945031,1140.592949029525,1150.59619140625,583352
2016-02-12,1157.5853354444782,1161.0362075594096,1094.2676230482684,1124.823486328125,713848
2016-02-15,1137.9283031607783,1183.7948950348211,1123.5130885717933,1164.5308837890625,710510
2016-02-16,1159.8135973264086,1175.0587405582498,1140.331168114242,1147.0582275390625,315378
2016-02-17,1155.4011486355437,1163.2639919910973,1111.8060291459788,1158.5462646484375,254606
2016-02-18,1165.6229301096632,1208.9777794752965,1165.6229301096632,1202.7967529296875,390156
2016-02-19,1206.9464097662703,1206.9464097662703,1181.8508569945939,1190.128662109375,254268
2016-02-22,1183.3580433097875,1223.5459133668198,1183.3580433097875,1222.8251953125,704004
2016-02-23,1220.9687870043758,1230.9720301836137,1212.188567693232,1224.092041015625,331174
2016-02-24,1224.4197231831456,1226.560121710209,1195.4146036515285,1202.753173828125,419472
2016-02-25,1203.45182373082,1211.6204227658366,1167.304586557054,1173.2890625,442200
2016-02-26,1176.3687721952676,1192.7496964274706,1168.1128290408942,1184.864990234375,431106
2016-02-29,1189.0368013038549,1235.3402182539683,1153.2171768707483,1203.998046875,364926
2016-03-01,1203.8889706117984,1242.766372057535,1203.8889706117984,1241.3248291015625,329542
2016-03-02,1245.387426559968,1273.1257996173367,1242.4607219131708,1250.5638427734375,320220
2016-03-03,1257.1815519262611,1263.6465791515311,1237.0876146821306,1241.390380859375,258812
2016-03-04,1251.0660027076763,1256.7228615232689,1241.4558588321286,1247.221923828125,172662
2016-03-08,1244.9503668929367,1260.1737500029026,1201.2678978791494,1231.4306640625,382152
2016-03-09,1227.4554837973392,1247.5712815679165,1216.5567294000866,1239.62109375,307366
2016-03-10,1236.2136812116657,1248.4447706370815,1223.1089425415776,1238.244873046875,294114
2016-03-11,1240.8881598321743,1243.3999023750964,1227.0408353161831,1230.142333984375,143186
2016-03-14,1237.0874157554651,1249.318506024234,1229.6613966637128,1233.1778564453125,224718
2016-03-15,1223.2181882331963,1232.6536430392807,1201.6827123266353,1205.0899658203125,153938
2016-03-16,1196.9432164230027,1203.8886854109487,1168.13454663441,1188.2940673828125,479506
2016-03-17,1196.899619616322,1196.9433447428514,1174.1847363243335,1178.3782958984375,268306
2016-03-18,1178.9898193688468,1185.9790142965614,1166.4311097331097,1173.2237548828125,241694
2016-03-21,1175.4951807008438,1200.8310114257226,1175.4951807008438,1194.693603515625,198826
2016-03-22,1195.1524346095312,1214.3289971699307,1190.347362686759,1201.9232177734375,241612
2016-03-23,1203.517547051347,1206.5535640778298,1181.7418994276163,1190.4783935546875,216966
2016-03-28,1199.3241046211162,1205.6362003552388,1136.2902775992989,1146.927001953125,564336
2016-03-29,1142.2966997467624,1146.6649471645321,1100.3833871025959,1128.3837890625,391994
2016-03-30,1144.2620997426184,1157.1484261187998,1131.4412544012205,1152.561767578125,523354
2016-03-31,1146.8392709522257,1181.5668269178175,1142.5147500378048,1173.529296875,692926
2016-04-01,1162.6089735131052,1187.2458446647513,1162.6089735131052,1170.2752685546875,353070
2016-04-04,1179.4267175525563,1180.9774666031144,1157.5854820423237,1161.604248046875,368804
2016-04-05,1157.5854979725427,1160.315652448893,1138.867516224021,1153.8070068359375,428202
2016-04-06,1153.807173748354,1189.8888365394612,1153.807173748354,1182.572021484375,967300
2016-04-07,1183.8387438004856,1188.6219532661432,1170.297177166267,1179.9290771484375,204214
2016-04-08,1175.495409233128,1186.1976156717053,1171.1708868411047,1173.6607666015625,276712
2016-04-11,1178.0287205314778,1182.7682039279275,1155.4011826571068,1160.6212158203125,430044
2016-04-12,1172.8742425617754,1196.200637352948,1157.672722669634,1181.9383544921875,705890
2016-04-13,1183.1834028986584,1216.556766694378,1183.1834028986584,1206.11669921875,520830
2016-04-18,1210.2227968805428,1247.5713076667857,1210.2227968805428,1245.2342529296875,617242
