Date,Open,High,Low,Close,Volume
2019-01-01,277.30960760289946,282.6196980553307,274.98369579349713,280.4254455566406,6117146
2019-01-02,278.14341545774107,281.74199412146214,271.29733970041656,274.4131774902344,6218991
2019-01-03,274.2815219254309,276.91464859717325,270.28799501584655,275.15924072265625,6230813
2019-01-04,274.2376392971349,284.98947846607535,274.2376392971349,283.0146484375,11361086
2019-01-07,284.7261824492543,287.7981240040163,282.7074559213167,285.20892333984375,5511088
2019-01-08,284.15568269092046,291.17728471730294,283.71683813675924,288.9830322265625,7194973
2019-01-09,292.44996511946084,296.5751516689664,287.2715337598811,293.5909729003906,8018192
2019-01-10,295.39022568525843,297.23339635107317,291.74775097142935,296.0484924316406,5748158
2019-01-11,295.91682800782564,296.0484872988055,288.7635677173827,294.1175537109375,5922578
2019-01-14,293.23984551010886,293.8542456500361,288.01751862055556,291.04559326171875,3674704
2019-01-15,289.6413016354744,297.84780780707376,286.5693600090728,296.4434814453125,5706902
2019-01-16,295.5657864159461,303.02623291362687,290.87009624269416,293.10821533203125,7705383
2019-01-17,292.2744353048874,295.56579928781235,289.81686411394554,291.44061279296875,4569576
2019-01-18,290.08016472769276,291.7916762701161,267.08439574042933,273.0966491699219,16359865
2019-01-21,272.70168240848034,276.9146615036808,268.5764960010477,273.2721862792969,8621248
2019-01-22,273.84264980879294,273.930412763697,264.6706928830177,267.5671081542969,8770625
2019-01-23,269.2786595413059,269.80526706893806,265.32899906429225,266.5577697753906,5617992
2019-01-24,269.1908553581465,270.15633712416724,258.4829118474513,264.75848388671875,10389592
2019-01-25,266.8210640141281,273.842665487144,265.0656562158911,269.89300537109375,6040052
2019-01-28,270.331850286902,271.51672441724446,258.65842684479213,267.83038330078125,4546062
2019-01-29,267.6987282864671,271.78004732478325,264.8023131173281,270.2001953125,3210022
2019-01-30,271.2095934358705,274.632616665317,263.39806516972766,266.5577697753906,6553462
2019-01-31,267.2599064442607,272.482233458213,266.0750024747228,268.92755126953125,9493241
2019-02-01,267.78656810366977,281.654246288331,267.69877541647463,273.7110290527344,9243929
2019-02-04,272.08724902214567,272.74554550047355,265.24120340698585,269.0592041015625,3895812
2019-02-05,259.27283515737446,273.5354906230903,257.034716134831,270.5074157714844,14678663
2019-02-06,269.45415730403863,272.5261283404927,264.1879636985915,270.9901428222656,5202682
2019-02-07,270.85850040217827,275.9491684072941,267.874321858476,273.0966491699219,3852519
2019-02-08,271.20961140913755,275.7736426841947,268.66427713037507,274.9398498535156,3413931
2019-02-11,276.4757601726122,276.8707380691159,272.96497432339623,274.0182189941406,3303611
2019-02-12,273.5793659317481,277.00241880657785,271.78009138826224,273.1844177246094,2226134
2019-02-14,271.20954666613966,271.9994726813337,260.23828596637844,264.01239013671875,8573394
2019-02-15,264.1879521132657,268.62032311616537,260.9843516391037,267.34765625,6727458
2019-02-18,269.3663707934296,269.5857930311439,263.3541182642559,265.5483703613281,4440252
2019-02-19,266.73332543122467,275.15925391288414,264.6707322247683,266.5577697753906,7593977
2019-02-20,268.18148952159856,272.83331268077495,267.65488205071625,271.2095642089844,6216966
2019-02-21,268.48869549923785,272.96496287216735,265.9433617483686,271.9994812011719,5805770
2019-02-22,271.38511100104313,277.7923424225609,270.37576260091885,275.4664306640625,6199607
2019-02-25,275.59807294733696,280.86426661565633,273.4915835920363,278.4505920410156,4154758
2019-02-26,277.0901803305611,281.30315931767706,275.0714835225187,276.8707580566406,5562215
2019-02-27,279.9426964273103,285.47220899505504,275.9052731372141,280.9959411621094,4527145
2019-02-28,285.16502446380514,286.9643287018422,277.3096001356236,279.15277099609375,7687680
2019-03-01,278.9333265608502,278.9333265608502,265.1534128246715,270.024658203125,29577827
2019-03-05,270.33185460017853,271.3850694617477,266.46995780135006,270.2001953125,11396759
2019-03-06,272.92109893783237,274.9398254750669,270.59518715968716,271.5606689453125,7093395
2019-03-07,272.08725117167415,274.0182145634492,269.4541543973546,270.024658203125,6466583
2019-03-08,271.8678745742783,273.84270491665126,270.0247035507217,270.9462890625,4441514
2019-03-11,271.2534610958445,295.8729473779519,270.9462461606054,292.9765319824219,17059011
2019-03-12,292.0988474797156,310.7061107222343,289.07077273931924,308.7751770019531,30070085
2019-03-13,305.8787880434204,312.9442864760724,295.3463700501458,296.4434814453125,13993813
2019-03-14,295.78519399279685,303.6406180264544,293.6348379761831,300.5247802734375,6931287
2019-03-15,301.929109598116,302.67513935840896,290.69452909309,296.39959716796875,11536718
2019-03-18,296.6629196311445,301.6219282902547,289.02691768456424,290.2117919921875,5844953
2019-03-19,291.39668301947387,297.9355733302471,291.39668301947387,295.5657653808594,5639437
2019-03-20,295.91685582001196,298.3305304616823,291.7038769924129,293.152099609375,3309504
2019-03-22,294.9074723999099,304.913251346217,289.02687910866854,291.001708984375,9113700
2019-03-25,292.18660941346275,293.94201720752187,283.6729187621913,287.0081787109375,5253505
2019-03-26,288.36862448004854,290.8700918692544,286.34992769570744,287.7103576660156,4247229
2019-03-27,290.519008781519,292.27441666308573,281.21536186918206,283.05853271484375,5951916
2019-03-28,283.1463442379157,292.2744361094635,278.8894686969115,289.5974426269531,13616927
2019-04-01,293.06436294033574,302.7629587182539,292.44996270953806,299.1204833984375,7080411
2019-04-02,301.05142118401204,315.09462455565387,301.05142118401204,312.8564758300781,22251488
2019-04-03,312.46153619858785,318.60541926703934,305.0010600555719,307.1953125,12250809
2019-04-04,308.9507173714839,315.5334746402502,308.9507173714839,313.1636962890625,12168154
2019-04-05,314.74355503271994,315.75290344095674,310.31115375317154,313.03204345703125,3728070
2019-04-08,314.56802348407234,319.3076103675675,309.43348836358217,311.53997802734375,5656181
2019-04-09,314.69965635970897,316.85004218908415,299.7348671190513,308.5996398925781,10073980
2019-04-10,307.89741446163214,311.05714805275113,296.6628655775095,298.4182434082031,4759411
2019-04-11,299.9103797343468,308.29244096662364,295.9168529312781,303.99169921875,18189273
2019-04-12,304.56219215112554,307.5025038723105,297.5405908114907,300.1297912597656,8349759
2019-04-15,302.71903424967036,306.31761289013355,293.8542618114138,305.1766052246094,10210051
2019-04-16,305.43987783563455,308.16073728678793,299.0765439515663,306.09814453125,9519380
2019-04-18,306.7564293320357,307.590251694319,291.9671679354795,304.518310546875,16138821
2019-04-22,301.92908471619717,314.6996200305579,295.4340910751105,306.6686706542969,15339393
2019-04-23,310.67255329727647,311.05490025820154,300.3486503934737,302.5472717285156,11627154
2019-04-24,302.547283912441,311.9152454913527,301.68695120582714,310.194580078125,7161510
2019-04-25,308.56954519490006,318.2242741787208,306.8488798275314,314.01824951171875,11517967
2019-04-26,315.452084025467,320.90081748394385,308.0915267794258,311.1026611328125,5000316
2019-04-30,309.71656727202395,312.3931442151321,300.2052087462218,306.1796875,6139942
2019-05-02,308.66512673768483,314.87858447155355,307.4224470788852,309.9078063964844,7925814
2019-05-03,310.14675224200664,319.1323657384666,310.14675224200664,316.8381652832031,9901409
2019-05-06,316.8381761284834,321.56994615447377,312.106406102493,318.75,14870120
2019-05-07,325.0112218416177,325.8237647561873,307.27900330758547,310.62469482421875,17735230
2019-05-08,310.52916711733525,313.0145562031442,305.9885552990244,310.194580078125,4864438
2019-05-09,307.08783092909346,311.81960083504015,298.81915128665145,301.54351806640625,7998137
2019-05-10,304.8414472946844,313.92267070384463,301.30456696265816,309.8122253417969,7855974
2019-05-13,307.32678354713437,312.9188855999642,300.7787696616769,304.6024169921875,6620278
2019-05-14,302.06927549642563,324.7244837896294,301.304551881276,321.7611389160156,10954653
2019-05-15,321.18758385391715,323.0994076340162,314.2094032806101,316.64697265625,7782551
2019-05-16,317.36390252384734,318.6066117409988,306.89663179746157,310.8636779785156,4591691
2019-05-17,309.42981722344894,316.1212302410465,307.9481597229523,313.9704284667969,4117918
2019-05-20,317.4117275121597,326.87526715837,316.40799624670404,325.1068420410156,7858379
2019-05-21,325.0112189542451,325.1068279715439,314.06599256886403,316.07342529296875,4316609
2019-05-22,316.40798441465114,323.0516074987935,314.16160343391425,320.3750305175781,6791987
2019-05-23,322.6692762678591,333.61450425764514,319.4669532575885,323.8641662597656,5449864
2019-05-24,325.0590505433651,340.30588084226,325.0112311729526,337.62933349609375,9756740
2019-05-27,334.2836260739509,336.38663826199803,331.0813032794444,334.0924377441406,4004333
2019-05-28,333.3754836479363,336.1954593323147,326.6362811790255,330.3643493652344,8643505
2019-05-29,328.6437559473269,329.93425497054704,322.9560439219296,323.8641662597656,4581547
2019-05-30,325.0112479025182,334.1402604114998,324.5810815861865,331.4158935546875,14152211
2019-05-31,333.61449846318675,336.8646110726963,329.26510491217743,333.42333984375,11028688
2019-06-03,336.00432870566027,340.06695485641535,333.47114992368546,337.19921875,5214139
2019-06-04,335.5263042435754,340.2580737979095,334.33138472305205,336.86456298828125,6749428
2019-06-06,337.2469689357849,340.2581033830669,333.1365238884011,338.202880859375,10510811
2019-06-07,338.2029189138375,345.99364357561234,336.2910948515396,341.3574523925781,5879853
2019-06-10,339.1588100660534,348.5745905451244,338.05952912986663,347.427490234375,5992522
2019-06-11,346.9972586241477,350.77311614839647,342.4566776099074,347.2362365722656,5668149
2019-06-12,346.4237448960209,346.4237448960209,341.3573883061402,344.033935546875,2868026
2019-06-13,341.30958773552635,348.86130301016124,341.30958773552635,347.7142028808594,3839377
2019-06-14,346.56716060960616,346.949537289853,336.14767841225955,337.7249450683594,5170880
2019-06-17,339.9235566289979,339.9235566289979,327.0186858208582,328.8349304199219,7087101
2019-06-18,330.173212602781,332.0372468191626,326.15834681370274,329.9342346191406,4977568
2019-06-19,331.22471110600077,332.6585790392852,319.5625495846998,326.0627746582031,4008250
2019-06-20,324.2942922425676,334.5704043339768,324.24650259282583,333.184326171875,3563847
2019-06-21,332.1805870716112,334.4747874042761,327.59218640628137,328.6437072753906,9764198
2019-06-24,329.9342634686529,333.1843762183258,328.35699675073664,329.8864440917969,3310679
2019-06-25,330.22098239844433,336.48222896926313,329.3606498210998,333.23211669921875,2848907
2019-06-26,334.57040231797913,336.4822260555841,327.44882323148323,330.3165588378906,4732848
2019-06-27,331.941649102189,335.3829500158071,325.8715902789714,333.2799377441406,13137225
2019-06-28,333.0409182437426,334.57039503247995,327.401026452648,331.3680725097656,8737050
2019-07-01,331.7026980947721,334.427065254675,329.9342726996974,333.1365661621094,3469130
2019-07-02,333.61447560786377,338.87202084068593,332.03723878595645,338.0116882324219,3816212
2019-07-03,337.3425361533462,340.7838367869301,334.3314018139517,337.62933349609375,8473243
2019-07-04,337.7726878031258,348.9091024390157,337.43813054433446,346.75830078125,8565250
2019-07-05,346.7583429604039,354.78804506735287,344.6075410410179,348.71795654296875,6878479
2019-07-08,346.04138743740634,348.3355878965195,338.82422878141523,340.6882629394531,3543845
2019-07-09,340.30591672142685,347.2363083697611,338.48967205221714,346.32818603515625,3931858
2019-07-10,346.9017345469068,348.8135584361424,338.0595193392589,342.7434997558594,5299464
2019-07-11,342.4567168271806,346.4237631082056,340.5926529544784,344.84649658203125,3513505
2019-07-12,344.8942810737083,344.8942810737083,338.5374551329275,340.4014892578125,4750306
2019-07-15,341.8353333674988,343.55596870186093,333.75784281356,335.1439208984375,3524295
2019-07-16,335.52627041649407,339.3021277496795,334.2357717300009,335.28729248046875,3651688
2019-07-17,335.09619366415313,337.82056069425136,329.5996699479764,330.9857482910156,4765414
2019-07-18,332.65857774666586,335.71750193644,323.67299351169186,327.40106201171875,3711155
2019-07-19,328.3569817442644,330.7467616804139,321.28319152535335,324.9634704589844,2517348
2019-07-22,324.05537152644973,328.3570054419039,320.80525869075075,327.4488830566406,3120156
2019-07-23,327.83119052469874,333.1365255022717,322.52588526705887,328.4525451660156,3682410
