Date,Open,High,Low,Close,Volume
2019-01-01,499.59054334007675,505.0733476126592,494.4130590687049,504.3924255371094,6373440
2019-01-02,503.14799739973824,504.2515866129729,497.72389453870045,499.79022216796875,8134232
2019-01-03,498.78059277467264,499.73157940573066,493.8026601622232,495.8689880371094,12771664
2019-01-04,496.67901956990454,499.7902343243313,495.5284800629517,497.1955871582031,7287120
2019-01-07,499.6024035817004,501.39872433136287,497.3247709120071,497.9469909667969,5387012
2019-01-08,498.2639460543253,498.6161590227897,492.3115239567449,493.8025817871094,8343460
2019-01-09,497.32478873843723,498.1114207540877,493.7087579642644,497.04302978515625,8568628
2019-01-10,497.0899287679056,498.68663910687155,491.3723150175811,495.09405517578125,7691540
2019-01-11,496.33850478726356,498.7335414021781,494.97660323719,495.892333984375,6408040
2019-01-14,495.4227977790015,495.4227977790015,492.73424993002436,493.4856262207031,4855160
2019-01-15,494.2839263939492,499.32056012723984,493.56774859508965,498.24041748046875,5087556
2019-01-16,497.80607970992446,498.9683710383715,495.0353262313632,497.8412780761719,5252452
2019-01-17,499.02714350523325,501.52783299833345,496.23294316428854,500.68255615234375,8240228
2019-01-18,501.3164824776884,502.25571710528124,496.51465690938636,500.2011413574219,5207976
2019-01-21,502.4788465575729,508.71302876538476,499.3206811306673,504.4042663574219,17561512
2019-01-22,503.8993676531204,504.08722604015855,499.91937246334453,501.5160827636719,8796976
2019-01-23,501.08166984936196,501.51608879171346,493.4386366626351,494.3661193847656,7624288
2019-01-24,495.44629306908894,498.1817911405713,492.6050852351728,493.62652587890625,10111572
2019-01-25,491.4545095895083,495.446256681253,490.7500836321416,492.158935546875,11262236
2019-01-28,490.7500878854749,493.57954363735365,487.6388732134737,489.3764343261719,15360436
2019-01-29,487.9910483579598,489.1063893803105,482.06213029177985,483.14227294921875,14762788
2019-01-30,483.0601139646413,483.0601139646413,476.1919606855232,477.7651672363281,18514160
2019-01-31,476.89641619642055,490.6914257737419,474.7831381335117,488.3902893066406,16579404
2019-02-01,488.39022215622003,497.08989378431465,487.6036476034212,490.855712890625,15654188
2019-02-04,491.92413549231185,496.1506913103842,489.0242256532682,494.24871826171875,7938288
2019-02-05,494.9767043505083,497.5595998665689,492.39380883444784,496.3973083496094,8690288
