Date,Open,High,Low,Close,Volume
2019-01-01,550.0364636759074,554.4886636875473,544.3775769679785,553.4484252929688,2943390
2019-01-02,554.2390500026684,560.8965761288266,550.9518863192991,556.7772216796875,7416655
2019-01-03,559.2321970083242,563.3931508551124,551.8256788438839,556.8604736328125,6827249
2019-01-04,559.0242032259765,560.8134338697989,541.7562430965548,550.1197509765625,7889310
2019-01-07,553.4067348390973,560.5635534988111,550.4940678136285,558.982421875,8046340
2019-01-08,561.6871912770952,563.7676682795343,556.3611498336927,557.6094360351562,8621545
2019-01-09,571.0492604308932,574.0451265914124,552.5746169933219,562.6441040039062,18130292
2019-01-10,567.2212076684983,567.5541042931591,559.6898913698144,565.6400756835938,9572493
2019-01-11,566.056088152845,570.4666884226265,559.6482100134447,568.8023071289062,12281903
2019-01-14,588.3588988802541,591.0219196136802,579.1632006475647,584.11474609375,19312937
2019-01-15,588.5253885706812,607.499330091677,588.5253885706812,604.6698608398438,19671304
2019-01-16,607.4160563189535,613.9903328502243,606.2509689372635,613.1581420898438,9658944
2019-01-17,612.3258645372041,614.988884751539,606.7501770743843,610.2869873046875,6903771
2019-01-18,607.4990816962587,612.6586730966383,604.4199666030581,608.2896728515625,5902151
2019-01-21,614.3232296852407,624.9752612632393,610.8280183318477,619.9821166992188,8129422
2019-01-22,616.8614145900027,623.3108931236587,610.8280314456149,620.2733764648438,6723375
2019-01-23,617.7767138478662,617.9847615120964,606.8334371850922,608.872314453125,7212099
2019-01-24,609.2489840227174,615.9431085050859,603.307968973462,612.5123901367188,7429783
2019-01-25,609.1652135282023,617.4492114487061,606.0273432662095,611.131591796875,5543112
2019-01-28,611.6754761760828,613.0142803188987,601.6342918886505,609.1233520507812,7944693
2019-01-29,607.0733464537813,613.2235522088587,599.542457248979,609.0816040039062,6760819
2019-01-30,609.0816120110889,614.8552631674062,603.3915659016351,607.4080810546875,5763026
2019-01-31,607.4917534748023,628.6619104269257,607.4917534748023,627.1975708007812,13825233
2019-02-01,628.7036933756472,638.0336484673246,622.9718705362927,633.4732666015625,6276585
2019-02-04,633.4314078393394,638.0336175396252,626.9046479333555,632.510986328125,3945391
2019-02-05,625.0637968404512,635.899919731023,625.0637968404512,631.6323852539062,4694366
2019-02-06,632.2180712490025,641.7572169887878,631.213942580798,638.7030029296875,5880482
2019-02-07,638.4939419086096,643.8492618507087,636.778582747694,639.2888793945312,3961797
2019-02-08,635.9416539540175,646.1920292973554,631.6741711786935,636.6947631835938,5915169
2019-02-11,641.715375555759,643.2633710442269,635.1049087773245,638.2846069335938,5500216
2019-02-12,636.2345696116539,636.2345696116539,620.0431790885888,627.9506225585938,7310690
2019-02-14,628.4108833508083,630.0844143317692,616.9053578567023,619.248291015625,4610535
2019-02-15,621.1309822437732,624.6454073421027,613.0143471784224,620.838134765625,5586389
2019-02-18,621.1728679775052,625.6077661242838,615.8594273147093,620.0850830078125,5346825
2019-02-19,618.4533947717646,619.6667150281859,603.5589782637268,606.0692749023438,9401334
2019-02-20,608.3284784826564,621.7167256019445,607.5335410955266,619.7921752929688,5210675
2019-02-21,617.5329196640216,617.5329196640216,608.4121555707626,613.7256469726562,7202786
2019-02-22,612.9305667080322,617.7001390115113,609.1651229535119,614.9806518554688,3750833
2019-02-25,615.4828133539605,634.2682078238514,615.4828133539605,631.6742553710938,6547552
2019-02-26,626.4025886041949,629.749650367663,619.3319614865563,621.29833984375,8319610
2019-02-27,623.390213007507,624.5617049775716,613.1398370218132,615.2317504882812,5936354
2019-02-28,618.1186168357261,621.2146590584038,612.7632977980077,614.4368286132812,8559921
2019-03-01,615.4409457117025,622.0514127362248,615.4409457117025,620.7962646484375,3998826
2019-03-05,619.6247256542636,621.2982563109935,611.0478810385225,612.9306030273438,4826505
2019-03-06,615.9429377806166,615.9429377806166,608.3283937213364,612.9306030273438,6076668
