Date,Open,High,Low,Close,Volume
2016-01-01,83.46806451663004,83.46806451663004,82.21290910775527,82.44111633300781,1087959
2016-01-04,81.72796038775682,83.86743579057769,81.49974793701307,81.75648498535156,1660154
2016-01-05,82.55524992904702,83.0972487807396,81.01482719160798,81.15745544433594,2183413
2016-01-06,81.01481844060477,81.52829263095367,79.90229102818212,80.7010269165039,2555581
2016-01-07,80.38723817097643,80.38723817097643,78.19071309633657,78.64713287353516,4397205
2016-01-08,78.8468159664686,79.98787325053473,78.21923811656306,79.61702728271484,5000222
2016-01-11,78.30481391842082,81.55681711940443,78.30481391842082,80.78660583496094,9595707
2016-01-12,81.87060595931166,83.23987042010388,81.44271081531409,82.84049987792969,5331380
2016-01-13,83.23986164924463,83.83891478771989,80.61543663481478,82.29849243164062,6335397
2016-01-14,81.52829718821346,82.4981911941999,80.04492373984611,81.69945526123047,2617408
2016-01-15,82.09880208056339,82.44111814931254,77.39195613526248,77.84838104248047,5813482
2016-01-18,77.53459431696932,79.04649212091908,76.02269651301955,76.79290771484375,7094769
2016-01-19,77.24936109777492,78.81830867890116,76.67883233039679,77.10672760009766,3276105
2016-01-20,76.62175911049215,76.90702603594201,74.62491674899141,75.42365264892578,4893918
2016-01-21,75.82301149702691,77.19227581300031,75.48069541803356,75.88006591796875,3672420
2016-01-22,77.04965559110991,79.47439838219263,76.53618138452717,78.81829071044922,4081641
2016-01-25,79.58849270090117,79.7025963256709,77.79133318830019,78.70417785644531,3248101
2016-01-27,79.75966499150104,82.4981942615955,78.98945363428697,82.01324462890625,6462206
2016-01-28,81.64238487220096,82.92607016893368,81.64238487220096,82.29849243164062,10947943
2016-01-29,82.15586793243595,83.69629045616912,80.10197123412506,81.27155303955078,9604422
2016-02-01,81.01481163346155,82.24144257734167,79.7596508658506,80.01638793945312,4772776
2016-02-02,79.87375725153017,80.15902415872341,75.73743933052108,76.4791259765625,5540090
2016-02-03,75.05280332295499,76.33648867055399,72.59953625087833,73.39827728271484,5409084
2016-02-04,74.16850982491141,74.79608776758724,71.08766410450735,71.829345703125,8947989
2016-02-05,72.2049514880547,73.15843824239877,71.65597602937822,72.11827087402344,2917293
2016-02-08,72.11827795884874,72.7539340940027,70.93364102052215,71.22257995605469,2578603
2016-02-09,70.03793018509293,73.10064319039154,70.03793018509293,72.72502899169922,2829949
2016-02-10,72.23384251845437,72.92728742356134,71.48261406496499,72.0893783569336,3106880
2016-02-11,72.08936757000606,72.20493994004222,69.48894956496252,69.8934555053711,2946543
2016-02-12,69.92236006944258,72.6672425089543,69.43116818559021,71.6270751953125,4086475
2016-02-15,72.34942094162845,73.53405247301271,71.33814534774193,72.11827087402344,4458290
2016-02-16,73.24511790128602,75.75885567541299,71.7715474819702,73.82299041748047,6067938
2016-02-17,74.16971893935631,75.09430869226092,72.69614839943907,73.96746063232422,4187010
